frequency,peak_power,interference_type
977.6543452988203,-15.378192433781521,Импульсные
1981.7494896064293,-0.43720031489058186,Смешанные
1063.7601687982897,-43.58028552729374,Смешанные
1391.3345666477264,-44.79451753079168,Смешанные
2493.5768198120236,-13.783059143562944,Смешанные
1647.9232805257448,-21.080654149679546,Смешанные
2035.1154770420544,-36.29196667200971,Смешанные
1044.6397424032598,-46.02903155055067,Смешанные
1084.5780376173416,-45.717087520178474,Смешанные
781.7372325329577,-5.290456266794088,Импульсные
1037.870126144329,-40.40663376406285,Смешанные
1257.1806780639172,-33.831421894223965,Смешанные
1054.0209685534937,-38.6671798886506,Смешанные
877.4050675141112,-32.25018470840314,Смешанные
941.2717422012016,-46.52880786269533,Смешанные
1621.5575360654516,-24.04701045458648,Смешанные
1112.667436811585,-46.619371820389254,Смешанные
1428.5397220961509,-9.98217460888192,Смешанные
1706.834541709714,-38.314395904478346,Смешанные
2080.7896572587306,-22.99940426977447,Смешанные
778.6242796821979,-5.996045621927088,Импульсные
2298.8207978180853,-17.45613154764029,Смешанные
1955.8007789818155,-23.352110672433234,Смешанные
863.5180638977438,-33.78331234423122,Смешанные
2447.1572482135543,-33.3499043470901,Смешанные
2541.7448010636263,-16.525652240090494,Смешанные
822.1559197097275,-0.29303193894162405,Импульсные
1253.7552962944073,-16.90804050753107,Смешанные
2312.4025595861226,-22.110829131498754,Смешанные
2196.5193807673168,-13.467474488037695,Смешанные
1069.0420387127547,-26.73971938581409,Смешанные
1118.6986466734206,-46.99288286996074,Смешанные
1440.944205582764,-21.88515920610451,Смешанные
1669.0459703820427,-2.118735774730993,Смешанные
1936.509543060592,-41.23485288211702,Широкополосные
1437.8272791395448,-15.49975545896671,Смешанные
1625.0694322662957,-39.95331556704718,Смешанные
2194.941876267513,-23.208615776345937,Смешанные
773.3664057811958,-45.16617751766402,Смешанные
1204.8738886880415,-27.481453187090743,Смешанные
2126.699171769105,-12.191833555237693,Смешанные
2490.4136753743987,-32.6214237880509,Смешанные
1723.354884231332,-16.7544137756391,Смешанные
1764.2269705306312,-10.227501960513543,Смешанные
914.3440226795522,-3.6411090260273653,Импульсные
1594.8247336469094,-38.26789590722733,Смешанные
1765.2345329100463,-30.034204209534593,Смешанные
1184.9410072694593,-42.37919933347913,Смешанные
1238.486461898762,-0.3758248920812406,Смешанные
1454.5683262092452,-3.649951603785233,Смешанные
740.1423955554527,-23.00214348597202,Смешанные
1344.1583311663567,-7.898335281178937,Смешанные
1122.8960139930894,-23.95210113639789,Смешанные
1354.9947043558293,-18.820715599862016,Смешанные
939.5242636385024,-45.543778394199165,Смешанные
2481.05456147979,-12.236478975159606,Смешанные
1887.1849071080974,-43.61432581823826,Широкополосные
2058.2046382889794,-8.696618487373584,Смешанные
2278.3424772146764,-10.898595616480705,Смешанные
1696.8843978581144,-14.562765112851181,Смешанные
873.8405761748473,-48.19198097376189,Смешанные
1774.2130836370955,-34.84358220273357,Смешанные
1873.6822360417582,-36.844371504457854,Смешанные
2190.87894836866,-31.993179626424045,Смешанные
1563.3190924593587,-45.617862661808076,Смешанные
955.1606055911275,-3.152108848446858,Импульсные
1267.551811597449,-22.309887964381186,Смешанные
1426.1645927972702,-34.723784467098824,Смешанные
1991.8344826632024,-30.150924146285828,Смешанные
1841.5566093378238,-27.639872974758216,Смешанные
1412.1934517956925,-19.970283331969135,Смешанные
2673.0304975859594,-24.216028615175112,Смешанные
1911.5496387137744,-4.0304013392791305,Смешанные
1174.453583471989,-25.151825854708488,Смешанные
903.5649452408074,-0.3920992588343637,Импульсные
1005.7182783686641,-7.428752112745215,Смешанные
1191.9154567690161,-39.57447428213321,Смешанные
1021.3627465191114,-3.470239267804189,Смешанные
1073.1340481026116,-44.181680105726194,Смешанные
1270.1903373876942,-9.127514575440422,Смешанные
1046.7471905895097,-30.968835326170996,Смешанные
2493.53084925285,-6.101283977746526,Смешанные
860.4674913232844,-6.5971654946274825,Импульсные
1749.0227791405093,-9.703729994118945,Смешанные
1520.7936539793232,-10.498478184646928,Смешанные
2664.757233817213,-34.76604304509796,Смешанные
924.0778043361047,-45.95403584743739,Смешанные
1495.7111980914833,-29.850991061741926,Смешанные
2638.9408665507376,-41.32377425067457,Широкополосные
2431.0142517879603,-15.252445554876914,Смешанные
2334.1441418985596,-32.69501367311072,Смешанные
1215.8056540898797,-1.2194899570042566,Смешанные
1041.7751747801317,-17.9513961327334,Смешанные
2037.286439848862,-8.875971818281954,Смешанные
2558.7519782551717,-43.37376636290758,Широкополосные
1813.5257860278596,-6.899275886368869,Смешанные
1843.2253789397996,-3.862140474330282,Смешанные
1259.9581873205684,-25.646904059053206,Смешанные
2238.985866383874,-19.687353112451127,Смешанные
1074.0874971150467,-11.75950995485023,Смешанные
1347.3584728084875,-41.258068636979374,Смешанные
1550.8728772328336,-24.87169617682788,Смешанные
1715.2207573689102,-30.066848611384344,Смешанные
1184.8194648301605,-42.68130039188755,Смешанные
929.673649478407,-31.623278885423428,Смешанные
1921.2400848832651,-46.59138453072532,Широкополосные
1277.2611064805114,-48.70940465252565,Смешанные
1862.4764428452245,-43.241685542258864,Широкополосные
1008.7254305484046,-1.8442444205413082,Смешанные
1662.2802037096349,-22.523523205249152,Смешанные
1765.1788651031718,-1.708891942339001,Смешанные
803.6470736448538,-28.3751060834934,Смешанные
1373.2085563878413,-34.40919334573702,Смешанные
968.8293538779485,-24.692906857987794,Смешанные
826.7499409455355,-28.024415568354495,Смешанные
2679.9204647798906,-44.7167657869128,Широкополосные
1344.707689949446,-17.958684265489687,Смешанные
2319.7488917092696,-39.19809087452002,Смешанные
1209.2813095275278,-19.02060225510852,Смешанные
2063.0054444478583,-17.48994538009233,Смешанные
2220.455719779373,-42.398757343567596,Широкополосные
1891.2774812156886,-46.93251864446659,Широкополосные
1643.1523771003167,-10.961920696578012,Смешанные
1523.681828294537,-27.00997881153399,Смешанные
1397.7365330859907,-47.09181022472621,Смешанные
2559.0582884956516,-0.25668414151164143,Смешанные
2361.2388155754584,-47.11097195018167,Широкополосные
2630.053821333025,-15.24823855707234,Смешанные
948.5944469710895,-0.8160537368293177,Импульсные
2161.7349504072886,-38.04099478920372,Смешанные
2576.6809136420757,-42.88753156564019,Широкополосные
1062.4661323313203,-43.930753028878556,Смешанные
832.992534733555,-34.83624262162022,Смешанные
2182.2412985801184,-44.947709449467666,Широкополосные
1848.9462263598239,-15.391932915293403,Смешанные
2383.657553516544,-46.885410093496866,Широкополосные
979.544753252579,-24.528893592510514,Смешанные
2290.5346237197805,-0.16515730735115852,Смешанные
1103.254640095489,-9.301486524699058,Смешанные
1027.311885731409,-19.239028088449455,Смешанные
1028.5315958619858,-34.687318960669415,Смешанные
2329.1494404627642,-18.805208185418078,Смешанные
2030.3944413924003,-23.64792680441742,Смешанные
1746.1308495382386,-28.695830805481425,Смешанные
1417.660968247005,-43.464481162990026,Смешанные
2454.4010816262166,-5.669789237976666,Смешанные
1484.8902148452707,-27.510767558933875,Смешанные
2333.1988789431543,-40.26887440896175,Широкополосные
1578.2698171404368,-31.61203245613552,Смешанные
1453.8888588498153,-29.29351237355365,Смешанные
1625.3595713392128,-8.623105221656289,Смешанные
1302.7557483282842,-13.3192809719299,Смешанные
2195.218760352502,-11.534755317933012,Смешанные
1705.4407801849584,-49.44843677856764,Смешанные
1164.4253902936346,-29.192300091011923,Смешанные
2499.149146549137,-25.93279241823382,Смешанные
1467.782442746423,-49.04038615884716,Смешанные
1787.1057222279771,-37.00933956274829,Смешанные
2512.944221929094,-11.98550884389325,Смешанные
1948.4759918279842,-43.144514713550045,Широкополосные
933.7960814167282,-23.234493427370417,Смешанные
2579.6642472269505,-39.23990639913812,Смешанные
1955.4161061428358,-49.39396126780534,Широкополосные
1369.8112293141721,-37.93992712002293,Смешанные
978.5441453267745,-1.2063122544973126,Импульсные
2288.0503785405917,-9.923144405850522,Смешанные
1940.145511857027,-2.0211677839483286,Смешанные
1766.922183952643,-25.607297803681877,Смешанные
2487.7851661019154,-44.51319006612482,Широкополосные
2277.1944224490617,-22.602025551315354,Смешанные
1003.3497594655023,-27.281133272001956,Смешанные
1323.4441355910965,-7.782145863019203,Смешанные
1196.9782796289314,-45.09587096078777,Смешанные
2187.892585145354,-25.58794314891109,Смешанные
767.0648694715587,-42.49756676530079,Смешанные
1839.779369742633,-33.766203655497,Смешанные
2224.917371481381,-13.132146130610018,Смешанные
2453.531273523499,-26.199093531561672,Смешанные
1384.163497431815,-31.205585742711534,Смешанные
2342.5146093440258,-30.276186071498234,Смешанные
921.2634739104144,-27.02766157970067,Смешанные
2392.9045834690364,-10.749172808147158,Смешанные
954.9773246639649,-5.39576555298828,Импульсные
1494.5745811207346,-2.233265674803583,Смешанные
2294.5907315591076,-10.654830687235247,Смешанные
999.8348546975476,-34.22965521259936,Смешанные
1158.502790465283,-15.593264695672893,Смешанные
2144.5051367861324,-28.119843797230402,Смешанные
2140.0730730921487,-37.26646889769744,Смешанные
1982.2952657705946,-7.956421028703872,Смешанные
2087.8968889342,-48.07868255188375,Широкополосные
1785.4488866951924,-4.9119003932288265,Смешанные
1203.5981178139054,-26.926126768763293,Смешанные
1391.391987007839,-18.13992615958598,Смешанные
1063.1954336028514,-17.032303889710867,Смешанные
2516.9011226672565,-5.244112964673178,Смешанные
1866.783589532241,-18.166515891639634,Смешанные
1501.7028335272798,-19.30332076199691,Смешанные
1624.0116072882654,-46.6673979719655,Смешанные
2594.5666792236307,-24.079598902739797,Смешанные
1006.7028062321604,-42.49154995914792,Смешанные
1872.4596640335944,-13.12831156392572,Смешанные
1711.777357768932,-24.388903959366274,Смешанные
1922.9084708692956,-15.988611039582338,Смешанные
736.220367641681,-47.916354969880786,Смешанные
2444.247817888303,-45.76039919770984,Широкополосные
2564.2365649672247,-14.183830596865889,Смешанные
1830.2663671784178,-46.39578320006633,Широкополосные
2093.3016477537844,-46.43716361173707,Широкополосные
2544.9987623545912,-49.394576238255624,Широкополосные
2114.477268626797,-2.1749300850259914,Смешанные
1005.0780858285227,-13.124582027049655,Смешанные
1852.5767203336263,-32.33742957489679,Смешанные
1913.4300927657118,-35.17322093561724,Смешанные
1548.261342604772,-32.51483851270753,Смешанные
2172.8884712494455,-11.267323440940906,Смешанные
2568.73402953803,-16.931469446479284,Смешанные
2551.1370258135526,-40.740221606626605,Широкополосные
1601.6787428082644,-41.29453323329578,Смешанные
926.4760916815105,-45.08021751433014,Смешанные
2669.682397924669,-16.984864014933095,Смешанные
2377.796172891868,-11.781366888913205,Смешанные
949.3253624065337,-36.7476785837498,Смешанные
2541.683765234745,-48.952751948454356,Широкополосные
2439.792724124257,-45.89141662617863,Широкополосные
1737.6761142521443,-1.6069982577484794,Смешанные
1882.5508714898585,-35.22776112612899,Смешанные
1498.0054077402606,-11.538842608093319,Смешанные
809.5232776440627,-18.76682155728681,Импульсные
1370.3944832918019,-30.903018017355205,Смешанные
2305.706897196023,-39.71563689022224,Смешанные
709.2640460092057,-43.93067909202968,Смешанные
1366.9983433822883,-19.24935159805667,Смешанные
1496.3373871818867,-11.268310968110598,Смешанные
1774.7912058758457,-17.80478732294347,Смешанные
2539.7112328255207,-23.484893337542083,Смешанные
1392.6919887319225,-47.902438828418184,Смешанные
1393.9064037924554,-1.5755611202808097,Смешанные
2175.0024962194966,-10.064290417271273,Смешанные
1604.4358817796142,-35.35889816495176,Смешанные
1149.209645879964,-1.0014835320574704,Смешанные
1604.8790322653867,-19.905920518183894,Смешанные
981.7140407595997,-20.878867089637676,Смешанные
1052.7739730124467,-12.596341028523398,Смешанные
1696.7355454789595,-9.41151059549312,Смешанные
1537.8508990090959,-17.176069633424866,Смешанные
2529.6918021362,-43.59521268169,Широкополосные
1424.7877982332661,-33.08662470027508,Смешанные
1861.1767005560869,-3.595817983697515,Смешанные
1964.5285758390607,-38.769219407807405,Смешанные
726.1889131766673,-31.391648808124334,Смешанные
2027.0747440334212,-28.3961558527902,Смешанные
1056.0719337395028,-28.029750515277392,Смешанные
2622.1406349389104,-19.353020875273724,Смешанные
997.3254555062259,-2.8462081127646215,Импульсные
1529.2482474540475,-37.965364408374754,Смешанные
870.6993361572877,-43.9249311849541,Смешанные
2693.7485036918947,-40.126475507003136,Широкополосные
1704.3900206624853,-5.653754989536523,Смешанные
1890.7700346400875,-17.709459367239702,Смешанные
834.1529547768549,-35.70466053804199,Смешанные
2199.9209407983553,-9.202653051569136,Смешанные
1119.8111861911716,-6.9315001818281985,Смешанные
2496.1085788814275,-7.674283065486101,Смешанные
1110.2792809640143,-4.053673318022277,Смешанные
1081.3754413273332,-37.387948991331925,Смешанные
773.0993356961898,-12.247903562686083,Импульсные
1644.1338902199986,-26.973025136293,Смешанные
1829.6822665252328,-7.900072355496924,Смешанные
831.4172788567048,-13.575466141919343,Импульсные
2251.0552333900214,-11.177627675013767,Смешанные
1606.5776694960553,-17.191908115946426,Смешанные
1748.7805386551602,-41.12856152651466,Смешанные
1581.5254938764563,-22.748654055153082,Смешанные
1501.526121750652,-0.7665130237745927,Смешанные
1819.2806626164358,-3.130596675144055,Смешанные
1010.480491861425,-47.841313210149416,Смешанные
1063.8562609905423,-41.75925921352814,Смешанные
2423.5712420270347,-43.41356132727191,Широкополосные
2592.2309242672654,-13.701004500735223,Смешанные
1446.6186325595058,-9.110733507152744,Смешанные
1241.4893462871075,-39.324431684466404,Смешанные
1987.9990864780316,-24.70736535240855,Смешанные
1517.4683421961927,-7.964848599440003,Смешанные
750.7727113206897,-13.359922761687471,Импульсные
1012.3051947323806,-22.888139725407587,Смешанные
2131.9444576947953,-20.482615477061355,Смешанные
2017.8478838203027,-24.581972654186004,Смешанные
754.191985006967,-35.12257743405897,Смешанные
1143.944323865899,-21.748900357049195,Смешанные
1162.1495931761428,-15.55573489749547,Смешанные
2043.7854871974569,-6.333854206959614,Смешанные
739.4210755087283,-18.185432301037597,Импульсные
908.2171639691477,-11.9439231478421,Импульсные
2299.832170746379,-41.996418252271354,Широкополосные
1057.0893241086674,-26.922126279010506,Смешанные
2005.4922157037495,-49.53341900864533,Широкополосные
1176.365562093453,-37.66605677391885,Смешанные
898.8827855186903,-13.67691424434976,Импульсные
1186.3443819989081,-0.4095024325318306,Смешанные
2144.533863711318,-45.041095020639204,Широкополосные
2411.3929362125714,-29.925284206935586,Смешанные
2360.4397291339833,-9.996451565042022,Смешанные
1494.3670592369097,-39.79821826855506,Смешанные
2036.1702731412922,-22.24575253488569,Смешанные
1109.968590831642,-13.34643519851626,Смешанные
1286.2954605220266,-19.20072748699105,Смешанные
2492.6716370422396,-40.598763269229195,Широкополосные
726.0038470214721,-32.23077156571303,Смешанные
871.0170617089361,-10.81041077573014,Импульсные
1115.7725102920547,-22.28867429339917,Смешанные
753.0644077476394,-49.738519322854366,Смешанные
1062.8708701795947,-11.950461998595308,Смешанные
1866.0831219393845,-48.23443225298804,Широкополосные
1542.849101184996,-12.713310863438394,Смешанные
2485.3434221539496,-39.875971991738126,Смешанные
2334.8871234768817,-2.096325994030991,Смешанные
1383.6347033957518,-31.602962434895776,Смешанные
1218.846866862585,-33.65341918309605,Смешанные
1459.3848163345338,-42.55559748337777,Смешанные
1880.5898850296155,-34.71978922548926,Смешанные
1236.1272816457526,-6.167461908589971,Смешанные
1948.297815698268,-0.18328311863763247,Смешанные
1518.8233043824807,-31.584523474657583,Смешанные
1804.0943617039604,-27.569468452272872,Смешанные
1572.2530582706333,-13.89645308986315,Смешанные
1288.9315190838354,-5.690210976746272,Смешанные
2596.906613924313,-20.347783290660793,Смешанные
2227.211588319522,-30.423715091108534,Смешанные
980.226351532905,-29.368907957568812,Смешанные
2436.9359517958255,-15.219092675159658,Смешанные
1674.8623964990272,-49.83908681978607,Смешанные
2489.1044537881826,-19.020533127007965,Смешанные
2299.71051189463,-32.22534947793213,Смешанные
1550.4270089384668,-10.290133436145787,Смешанные
744.9386166402348,-45.35046800884339,Смешанные
1237.3547187698923,-20.589886652580475,Смешанные
1783.268429321734,-25.95135550569381,Смешанные
1966.9564396522946,-17.883723704738628,Смешанные
1215.7753708664045,-46.75732027585158,Смешанные
978.7121481456483,-21.000810628593435,Смешанные
2369.860473598598,-21.925770602023814,Смешанные
2668.8043614071044,-21.966995279191455,Смешанные
1751.3803646053716,-19.82561667017726,Смешанные
1043.358571696607,-16.17660313868189,Смешанные
1244.6146530387377,-9.750550015961515,Смешанные
736.7813530949335,-36.50896399358928,Смешанные
2528.597613120998,-8.747529490996897,Смешанные
935.5021657802822,-25.08721588682732,Смешанные
1853.0329510285071,-46.147086043283444,Широкополосные
1248.110441374412,-47.07245353780104,Смешанные
1808.3560050315868,-33.288084065196955,Смешанные
2002.8407767037284,-10.75515114442662,Смешанные
2359.483607414403,-14.615953262954214,Смешанные
1112.8425435212064,-10.56925176637968,Смешанные
721.991657316961,-24.13654717791953,Смешанные
973.7712601376145,-27.99005010222547,Смешанные
2500.03728369621,-42.627373664685805,Широкополосные
2447.7801551250304,-33.59036231953442,Смешанные
1894.8262043406166,-28.299031691306237,Смешанные
1901.0337208673068,-45.56997851601914,Широкополосные
2030.0733490925109,-38.96940236443944,Смешанные
1050.7425572468992,-20.08873529681306,Смешанные
2528.8238918499196,-13.216844288040505,Смешанные
1537.5410497841463,-0.08262443035251721,Смешанные
1466.277056498995,-3.3443334328221184,Смешанные
1737.8354105656751,-17.87174002324042,Смешанные
793.9319335501101,-28.9375973352964,Смешанные
1032.5667375121589,-18.191131764588363,Смешанные
2176.0672328527407,-10.717419095988404,Смешанные
865.5973358502529,-44.08319045383063,Смешанные
1906.3042189327764,-29.504755515185586,Смешанные
1190.6982193626418,-8.009885718219138,Смешанные
1478.591228083953,-30.8083524033478,Смешанные
1277.3874735413997,-21.406386438640673,Смешанные
1411.3454329298984,-20.61153195689009,Смешанные
2138.0918103684908,-40.77618734331803,Широкополосные
1294.2434312463502,-31.88822791738558,Смешанные
1832.8092805937945,-33.27443556290339,Смешанные
1652.1008043981992,-48.69016457339676,Смешанные
2027.3423307252963,-48.790411805432235,Широкополосные
2573.659478649516,-8.415147816211324,Смешанные
2165.1441944205008,-36.34645950135938,Смешанные
1129.8807571815134,-24.09606168805923,Смешанные
762.3662701225694,-35.06372132056135,Смешанные
1224.5280885996501,-2.9660377442329775,Смешанные
1890.1558614005096,-37.035162056711314,Смешанные
802.8516269685007,-28.517159363053246,Смешанные
1692.7324944024726,-6.363487475769908,Смешанные
1893.6856978337785,-7.903321660409567,Смешанные
1368.4877816339217,-40.694929107686136,Смешанные
2241.824407491644,-9.867834510214479,Смешанные
913.1965062675436,-27.090655663105366,Смешанные
850.2755634716175,-25.85155639573224,Смешанные
2156.3775124072067,-43.32600137920281,Широкополосные
1690.982632412397,-45.96992431214377,Смешанные
2076.804792855472,-13.603034651311738,Смешанные
1569.6546772074926,-25.176942382235012,Смешанные
1192.8040664782136,-28.15746486924102,Смешанные
2338.2046353483993,-13.524588567380164,Смешанные
2298.831757937958,-11.724355050444515,Смешанные
2089.3929417088534,-42.05459161653232,Широкополосные
1244.2902744599255,-19.488742526117935,Смешанные
1880.4613337381743,-43.23229588611572,Широкополосные
1421.9477938800537,-12.431245698547713,Смешанные
883.1641466532683,-17.152242186643022,Импульсные
2534.6271509244852,-2.169268945827099,Смешанные
973.6372618379228,-46.55209918217894,Смешанные
2600.474707641605,-47.147263942437284,Широкополосные
1592.0115459159115,-35.890646265339996,Смешанные
